id,type_keyword,keyword
259645,IK,HIGH-ENERGY PROTONS
142307,AK,Information technologies
57201,IK,ADULT RATS
239137,IK,AGE CALIBRATION
84040,AK,stars : interiors techniques : interferometric
170134,AK,abrasive wear
273010,AK,ATM
39675,IK,BONE-MARROW
198648,IK,HEREDITARY ATAXIAS
314840,AK,eloquent brain areas
200718,IK,COLONIZATION
83322,IK,CLOUD-POINT
135839,IK,CALCIUM-PHOSPHATE CEMENT
24225,IK,FERMILAB
63908,AK,pulsars: general
10316,AK,Acute exacerbation
204450,IK,HOT WIND
259506,AK,Multiglobal practice
18292,IK,FLOW
277991,IK,COMPRESSION
189878,IK,DATABASE
116938,IK,PHYSICS
135093,AK,controlled deterioration test
292379,IK,LATE-QUATERNARY
261333,AK,transurethral resection of prostate
82637,AK,thrombosis
249350,IK,CARCINOMA
266814,IK,OUTER HALO
198945,IK,ADMISSION
78965,IK,HORIZONTAL-BRANCH STARS
266814,IK,STELLAR CONTENT
310522,AK,instruments: GOLF/SoHO
116615,IK,RELAXED GALAXY CLUSTERS
219926,IK,EVOLUTION
7881,IK,CONSUMPTION
252967,IK,SIMULATION
184756,IK,ACTIVATION
238176,AK,biopsy
137537,IK,VIEW SELECTION
24208,IK,FLUX
218148,AK,isopod crustacean
236225,IK,DISEASE
24509,AK,galaxies: dwarf
39675,IK,SURVIVAL
26129,AK,solution deposition
272162,IK,DRAINAGE
159036,IK,DESIGN
256630,IK,PHARMACOKINETICS
131775,IK,FREQUENCY
78959,IK,ENVIRONMENTAL DEPENDENCE
62416,IK,LASER FLASH-PHOTOLYSIS
160074,IK,ROUTINE
69982,IK,FAILURE
150372,AK,perception
240038,AK,Computational chemistry
7480,AK,Sun: interior
133868,IK,IMMUNOSENSOR
87328,IK,VISCERAL ADIPOSITY
83446,IK,FRANCE
237771,IK,LIPID-PEROXIDATION
261037,IK,CARCINOMA
74472,IK,CR(VI)
96424,AK,galaxies : dwarf
93271,IK,SYSTEM
104433,IK,APOPTOSIS
83835,IK,CONSTANT COMPOSITION
10355,AK,Skeletal part representation
93807,IK,UNFRACTIONATED HEPARIN
226358,AK,Strichartz estimates
273783,IK,TI-6AL-4V
118383,IK,SUPRATENTORIAL MALIGNANT GLIOMA
248915,IK,GENETIC-VARIANTS
12476,IK,REPEAT DELETION
255882,IK,DATA ASSIMILATION
42180,AK,proteases
75048,IK,JAYNES PRINCIPLE
16232,IK,DBAR-DISTANCE
87446,IK,MILKY-WAY
5154,IK,MAGNOCELLULAR NEURONS
74650,IK,TO-NOISE RATIO
142307,AK,Integration level
240928,IK,ABNORMALITIES
196392,IK,CARLO EVENT GENERATOR
124130,AK,apical membrane antigen 1
78633,AK,musculoskeletal imaging
3001,IK,ANTIPROTON
309170,IK,PRECURSOR PARTICLES
236338,IK,POLYCYCLIC AROMATIC-HYDROCARBONS
297586,IK,AQUEOUS FOAM
215900,IK,SOURCE CATALOG
133582,AK,Vpx
131781,IK,SURVIVAL
283324,IK,MITOCHONDRIAL-DNA
159948,IK,DIGITAL RECTAL EXAMINATION
235341,IK,IN-VIVO
225330,AK,Living tissues
98921,IK,NUCLEAR-MATTER
96424,IK,SPHEROIDAL GALAXIES
258920,IK,BRAIN INFLAMMATION
255878,IK,RECURSIVE FILTERS
151954,IK,VIGOR
23794,IK,METALLIC GLASSES
178934,AK,Solid state detectors
134213,IK,INDUCTION
98498,IK,EMISSION
248539,IK,ADHERENCE
11786,IK,GERIATRIC-CARDIOLOGY
6174,AK,Calorimeters
15205,IK,EPSILON-OPHIUCHI
155521,IK,MICROSTRUCTURE
39675,IK,SUPERIOR
12476,IK,MURINE LEUKEMIA-VIRUS
270781,IK,RENAL-CELL CARCINOMA
28876,IK,PROPER MOTIONS
282021,IK,DISPARITIES
247757,IK,BRANCH MIGRATION
75011,IK,MULTILINEAGE DYSPLASIA
212151,IK,BRAIN
57160,AK,Biomarker
266814,IK,RED GIANT STARS
203846,IK,GRAVITATIONAL-WAVE DETECTORS
98262,IK,MAGNETIC-SUSCEPTIBILITY
37559,AK,Sun: oscillations
188997,IK,MOLECULAR CHARACTERIZATION
78966,IK,STELLAR POPULATION HISTORIES
78943,AK,galaxies : evolution
84040,IK,HIGH-RESOLUTION SPECTROSCOPY
129298,IK,DYNAMICAL SEMIGROUPS
282600,AK,exons 24-32
34715,AK,outflows
287622,IK,FACTOR-KAPPA-B
25318,AK,high-content screening
283324,AK,Southern Ocean
93807,IK,INSUFFICIENCY
197926,IK,PARAMETERIZATION
173428,IK,METABOLIC SYNDROME
178932,AK,Bunch-crossings
75680,IK,NEURONAL DEGENERATION
79175,AK,renal cell carcinoma
561,AK,spectroscopy
25814,AK,Security
71189,IK,CRITICALLY-ILL PATIENTS
77073,AK,peer-to-peer networks
219973,AK,Jahn-Teller
89447,AK,prognostic
187993,IK,ANGIOTENSIN-II
87373,IK,MEDITERRANEAN BASIN
72557,IK,TROPONIN-T
175942,IK,PROGRESS
285036,AK,Superlubricity
285574,IK,SIMULATION
23794,AK,Undercooling
255000,IK,QUINTESSENCE
78959,IK,FORMATION HISTORY
63332,AK,Mediterranean
15767,IK,TASK-FORCE
253489,IK,RADICAL PROSTATECTOMY
110390,IK,KINESIN MOLECULES
111564,IK,PHYSICS
287397,IK,INDIAN-OCEAN ISLANDS
78945,IK,DUST ATTENUATION
82637,IK,CLOPIDOGREL
105751,IK,VIP
236226,AK,radical nephrectomy
210290,IK,CYTARABINE
110181,AK,manetic resonance imaging
160074,IK,MYOCARDIAL-INFARCTION
1486,IK,CHILD MORBIDITY
216528,IK,COHOMOLOGY
297916,IK,ALTERNATIVE OXIDASE
110003,IK,TUMOR NEPHRECTOMY
70254,IK,FRANCE
238177,IK,BIOCHEMICAL RECURRENCE
258262,AK,phage lambda
4749,IK,ELDERLY-PATIENTS
1469,AK,Sigma hypernuclei
158268,AK,IEEE 802
288512,AK,obesity
137287,IK,TRANSLOCATION
213710,IK,DEPENDENT PROTEIN-KINASE
228239,AK,mobile terminal
288164,IK,LOW-REYNOLDS-NUMBER
137537,AK,data warehouse
196015,IK,TUBEROUS SCLEROSIS
115989,IK,SECRETION
165419,AK,transcriptional regulation
224738,IK,PHONONS
81659,AK,innervation
311742,AK,change and texture analysis
260182,AK,field demography
2533,AK,low temperature
207056,IK,EPON
38662,AK,Nephrectomy
258256,IK,CARCINOMAS
223200,AK,left-handed material
57838,IK,BINDING
258256,IK,PLECKSTRIN HOMOLOGY DOMAIN
126475,AK,GHz range
254235,IK,MICROSCALE
196050,AK,epilepsy
249638,AK,Redd1
41841,IK,INTERFACE
221244,AK,hotspots
2094,IK,CDF
77815,IK,CONTACT
276814,IK,TISSUE
219926,IK,COMPUTER-PROGRAM
79684,IK,TENSOR MRI
39487,IK,CU
24208,AK,Physics
236338,AK,GTT
10353,IK,BED-I
5527,IK,EVENT
56041,AK,two-phase flow
242882,AK,Morphology
140753,IK,PLATINUM
131781,IK,TERM-FOLLOW-UP
272601,IK,TRANSITIONAL-CELL-CARCINOMA
94363,AK,invertebrate conservation
127024,IK,LINKAGE
65834,IK,ESTUARY
38593,IK,BRINES
76447,IK,HS-0822+3542
227381,AK,mobile terminal
276039,IK,MOLECULAR GAS
238232,AK,Overall survival
4979,AK,Colorectal cancer
259667,IK,P-MODES
237029,IK,VALIDATION
248328,IK,PROGNOSIS
273783,AK,Titanium
282943,IK,DISTRIBUTIONS
37516,IK,VARIABLE RADIO-SOURCES
242109,IK,ULTRALUMINOUS INFRARED GALAXIES
255468,IK,CYTOGENETIC RESPONSES
64735,IK,AMORPHOUS-CARBON
236225,IK,PROSTATE-CANCER
4979,AK,BRAF exon 15
95069,IK,SUCCESSIVE EARTHQUAKES
48329,IK,CHARGE-TRANSFER
69982,IK,THERAPY
219350,IK,CRITERION
268572,IK,HALO OCCUPATION DISTRIBUTION
194561,IK,MAMMALIAN TARGET
277991,AK,CT guided infiltration
76451,IK,PHOTOMETRIC SYSTEMS
297916,IK,MANGANESE PEROXIDASE
93807,IK,ACUTE MYOCARDIAL-INFARCTION
166559,AK,continental shelf
103867,IK,LOCALIZATION
69739,IK,TRANSITION-METAL ATOMS
135839,IK,COMPOSITE SCAFFOLDS
104295,AK,"ISM : dust, extinction"
117211,IK,KNEE ARTHROPLASTY
293384,IK,RADICAL CYSTECTOMY
279401,IK,DETERMINANTS
275571,IK,ZEIN BASED MATERIALS
303959,AK,MANETs
119102,IK,CELL-LINE
98948,AK,PPAR-alpha
19651,AK,submillimeter: general
68774,AK,II-VI semiconductors
118909,IK,STELLAR STREAM
37559,IK,VELOCITY
307275,IK,FOCAL DERMAL HYPOPLASIA
198699,IK,REMIFENTANIL
54786,IK,QUATERNIZED POLY(4-VINYLPYRIDINE)
30257,IK,EUROPEAN-SOCIETY
216528,AK,free loop space homology
170377,AK,Mytilus edulis chilensis
50844,IK,DIFFRACTION
181309,IK,SUPPRESSOR GENE
3002,IK,PERFORMANCE
248129,IK,CELL-LINES
74650,AK,Sun
157463,IK,RECURRENCE
54786,IK,"POLY(N,N-DIMETHYLAMINOETHYL METHACRYLATE)"
5526,IK,IONIZATION ENERGY
14043,IK,MORBIDITY
85183,AK,charged polymers
98948,AK,structure-activity relationship
196392,IK,CP-SENSITIVE OBSERVABLES
15204,IK,HEAVY-ELEMENT DIFFUSION
178932,AK,Longitudinal segmentation
129298,AK,Lindblad equation
157463,IK,PROGESTERONE-RECEPTOR STATUS
205972,IK,DIFFICULTIES
262683,AK,Zevalin (R)
84000,IK,GLOBAL REGISTRY
73767,AK,Performance
153501,AK,Conceptual Graphs
272162,AK,Plateau border
34753,IK,DM-TAU
56388,IK,CONTRACEPTION
116581,IK,RECOGNITION
249346,IK,HEPARIN
198648,IK,EXCHANGE FACTOR
64902,IK,NEOPLASMS
17117,IK,JOINT
98262,IK,HEISENBERG-FERROMAGNET K2CUF4
81659,AK,anatomy
5154,AK,Ca-2 signalling
129298,AK,quantum open systems
119102,AK,NF-kappa B
78942,IK,SMALL-MAGELLANIC-CLOUD
178778,IK,COMPLEX
286272,IK,PROGRESSION
160300,AK,graft
258920,IK,HIGH-RELAXIVITY
7502,IK,GLUCOSAMINE SULFATE
261333,AK,mortality
42180,IK,EXTRACELLULAR-MATRIX
177081,IK,ALZHEIMERS-DISEASE
263793,IK,STATIC LIGHT-SCATTERING
25453,IK,FEEDING LEVEL
3001,IK,PHYSICS
198945,IK,DIAGNOSIS
308118,IK,PREVALENCE
95911,IK,SPIN POLARIZATION
288512,AK,renin-angiotensin system
78962,IK,DWARF IRREGULAR GALAXIES
235219,IK,EVOLUTIONARY SYNTHESIS
64883,IK,RECTAL ULTRASONOGRAPHY
78633,IK,EROSIONS
19641,IK,PERFORMANCE
267082,IK,PT-H EXAFS
56041,AK,porosity
275660,AK,Inhibition
84000,IK,MORTALITY
87328,IK,METABOLIC SYNDROME
242109,IK,SUBMILLIMETER GALAXIES
24509,IK,LOCAL GROUP GALAXIES
110000,IK,PROSTATE-CANCER
1469,IK,NUCLEI
121133,IK,KNOWLEDGE REPRESENTATION
187993,IK,RENIN/PRORENIN RECEPTOR
224079,IK,FUNCTIONAL-ANALYSIS
35515,IK,TELESCOPE
19650,IK,HIGH-FREQUENCY INSTRUMENT
92656,IK,COMPLICATIONS
282600,IK,SEQUENCE
13327,AK,Iridium
131246,IK,ENERGIES
561,AK,optical interferometry
63956,AK,methods: observational
135188,IK,LASER TWEEZERS
184127,AK,organophosphate pesticide
83446,IK,SAND RIDGES
284443,IK,MAXIMUM-ENTROPY
121893,IK,GE/SI(100) ISLANDS
153840,AK,optical networks
177081,IK,BEHAVIOR
173428,AK,human hair
5154,AK,Stimulus-secretion coupling
277506,IK,NEISSERIA-GONORRHOEAE
84151,AK,Bone marrow transplantation
213271,IK,INTERMEDIATE-MASS FRAGMENTS
83082,IK,TEMPERATURE
282600,IK,NEONATAL MARFAN-SYNDROME
84000,IK,CLINICAL-PRACTICE
93970,IK,EXPRESSION
75680,IK,ALZHEIMERS-DISEASE
4274,AK,Pigment
55776,IK,MEN
98262,IK,(C2H5NH3)(2)CUCL4
309367,IK,COULOMB INSTABILITY
155205,IK,APOPTOSIS
18092,IK,EMERGENCY-DEPARTMENT
14137,IK,IONIZING-RADIATION
309295,AK,six sigma
178933,AK,Computing
223383,IK,SMALL TIM PROTEINS
172333,AK,accretionary morphogenesis
288512,IK,RECEPTOR
221719,AK,inhibition
65834,IK,BIOMARKERS
179543,IK,ROBUSTNESS
281269,IK,PRESSURE
42180,IK,ENDOTHELIAL GROWTH-FACTOR
275732,IK,MECHANISM
259752,AK,Ribonucleosides
212438,IK,WAVES
48687,IK,IMPROVE
6183,IK,MUON TRIGGER
282004,IK,VERSUS-HOST-DISEASE
220943,IK,CARRY SAVE ADDERS
310522,IK,FREQUENCIES
7489,IK,TARGET
198648,IK,FAMILIES
19651,AK,techniques: polarimetric
2692,AK,decimal floating-point arithmetic
104292,AK,ISM : structure
78966,AK,"galaxies : elliptical and lenticular, cD"
80073,IK,ABSENCE
56234,IK,BAND
124185,IK,HUNTINGTONS-DISEASE
126997,AK,galaxies : dwarf
188152,AK,prostate cancer
38841,IK,NEUTRON-STAR BINARIES
220304,IK,ARCHITECTURE
169270,IK,MAJOR HEMORRHAGE
119102,IK,NF-KAPPA-B
155521,IK,ASSOCIATING POLYACRYLAMIDES
98921,IK,HYPERNUCLEI
177081,AK,Tg2576
173538,IK,INDIAN-OCEAN ISLANDS
63528,IK,USER CAPACITY
60763,IK,RISK MYELODYSPLASTIC SYNDROMES
33900,IK,SKELETAL ISOMERIZATION
21267,IK,ACUTE LYMPHOBLASTIC-LEUKEMIA
37528,IK,HALF
109099,AK,caspases
5533,IK,SYSTEM
78966,AK,galaxies : fundamental parameters
188997,IK,TRANSPORT
56041,IK,HARD-SPHERES
210752,IK,GLOBAL REGISTRY
7425,IK,CHEMICAL-COMPOSITION
233541,AK,Media Independent Handoff (MIH)
80347,AK,dairy product
78558,AK,hip arthroplasty
130165,IK,DUST
249943,IK,NUCLEAR-MATTER
10351,AK,Tufa
6167,AK,Muon spectrometers
78944,IK,DIGITAL SKY SURVEY
196015,AK,epilepsy
121194,AK,robustness
23794,IK,AMORPHOUS-ALLOYS
205972,IK,INSTABILITY
215147,AK,cage compounds
12441,AK,Heinrich events
204416,IK,RECOMBINANT SEQUENCES
93134,IK,SOMATIC EMBRYOGENESIS
154082,AK,elementary functions
156235,AK,FPGA
254360,IK,NORTH-AMERICA
56041,IK,FOAM DRAINAGE
188997,IK,NITROGEN
153813,AK,nuclear magnetic resonance
19641,IK,CMB EXPERIMENTS
25019,IK,VALIDATION
131246,IK,Z=114
98060,AK,OASIS 5
253356,IK,VELOCITY
105534,AK,angioleiomyoma
87446,AK,local group
169055,IK,TROCHANTERIC FRACTURES
153813,IK,NMR-SPECTROSCOPY
19572,IK,FUNGICOLOUS ISOLATE
185838,AK,parabolic geometry
76114,AK,Left-to-right evaluation
171821,AK,galaxies : nuclei
160000,IK,RADIOCARBON AGE CALIBRATION
140753,IK,CARBON-MONOXIDE
63948,AK,stars: oscillations
96839,IK,TEMPERATURE
154481,IK,CRUSTAL THICKNESS
83082,IK,LUMINESCENT LANTHANIDE COMPLEXES
212290,AK,stationary photon-atom entanglement
210752,IK,MORTALITY
7488,IK,NGC 6819
129553,IK,TUMOR-INFILTRATING LYMPHOCYTES
300083,IK,GRAPH
121985,IK,MONTE-CARLO SIMULATIONS
181981,IK,SECONDARY HYPERALGESIA
160074,IK,MOLECULAR-WEIGHT HEPARIN
115989,IK,SHEEP
202235,AK,electron energy-loss spectroscopy
248864,IK,DRUGS
146793,IK,RETRIEVAL
283324,IK,SECULAR VARIATION
248129,IK,EXPRESSION
255468,IK,RESIDUAL DISEASE
18747,IK,INFLAMMATORY CYTOKINES
275571,AK,DMTA
86638,AK,802.11
55776,AK,antiretroviral therapy
74920,IK,NECROSIS
38699,IK,THEOREM
196050,IK,ADULTS
84000,IK,ST-SEGMENT ELEVATION
154773,IK,UNSTABLE ANGINA
307917,IK,SUTURE REMOVAL
14043,IK,CONSENSUS CRITERIA
291841,IK,PERFORMANCE EVALUATION
248171,AK,FTIR
207714,AK,semiconductor quantum wells
295399,IK,CANCER
2094,IK,UPGRADE
185598,IK,EVOKED-POTENTIALS
5437,IK,EXPRESSION
154398,AK,galaxies: structure
184756,AK,T cell leukemias
166559,IK,GULF
53583,AK,Iatrogenic
188725,AK,Chironomus
25318,AK,cell-based assay
194561,AK,temsirolimus
280704,IK,COLLISIONS
83446,IK,LIONS
122198,IK,WESTERN MEDITERRANEAN SEA
87446,AK,galaxy : evolution
11786,IK,ACUTE MYOCARDIAL-INFARCTION
16504,AK,Hormonal treatment
58023,IK,PARAMETERS
263375,AK,galaxies: star clusters
116938,IK,COLLIDER
271550,IK,MR-ANGIOGRAPHY
37539,IK,STARS
115989,IK,PRODUCTS
209318,AK,nanolithography
74240,IK,TENDON
169055,IK,HIP FRACTURE
76447,AK,large-scale structure of Universe
43169,IK,VELOCITY
240076,IK,PROCESS EXPECTATIONS
263864,IK,CLUSTERING PROPERTIES
295326,IK,REACTIVE ASTROCYTES
288512,IK,ANGIOTENSIN SYSTEM
33900,IK,VIBRATIONAL SPECTROSCOPY
259615,AK,ISM: clouds
169055,AK,Bone mineral density
156939,IK,ARYL-HYDROCARBON RECEPTOR
303959,AK,Intrusion Tolerance
181309,IK,PROTEIN
1486,IK,DEFECTS
310522,IK,CYCLE
241871,IK,ASSAY
6824,AK,instrumentation
198956,IK,COMPLICATIONS
283064,IK,COMPLICATIONS
14337,IK,BONE-STRUCTURE ANALYSIS
218148,IK,WOLBACHIA
126997,IK,DENSITY PROFILES
122198,IK,POSTGLACIAL RE-COLONIZATION
196149,IK,STEM-CELL TRANSPLANTATION
207056,AK,traffic grooming
260215,IK,AFTERSHOCKS
10486,IK,BOTTOM-QUARK PRODUCTION
127373,IK,MOLECULAR-DYNAMICS
72814,IK,OLIG GENE-FUNCTION
63433,IK,TORPEDO-CALIFORNICA
171821,IK,GALACTIC GLOBULAR-CLUSTERS
310916,AK,techniques: photometric
98948,AK,fibrates
280165,AK,Functional diversity
14560,IK,TPMT
15767,IK,DOOR-TO-BALLOON
207386,AK,silicon carbide
188997,AK,ectomycorrhizas
271861,IK,STRESS
288068,IK,SEGMENT ELEVATION
20419,IK,THROMBOTIC STENT OCCLUSION
25019,AK,France
1469,IK,KAON PHOTOPRODUCTION
287100,IK,RANDOMIZED-TRIALS
262683,IK,BONE-MARROW-TRANSPLANTATION
90000,IK,INCISION ANTERIOR APPROACH
121194,IK,TAGUCHI METHOD
201084,IK,DIAMOND-LIKE CARBON
113249,IK,AKT
293543,IK,RISK
201271,IK,HYPOTHESIS
146777,AK,FPGA
263375,IK,STELLAR POPULATIONS
261383,IK,NMDA RECEPTORS
249350,IK,NEPHRECTOMY
32296,IK,SELECTIVE PERMEABILIZATION
284684,AK,Combinatorics on words
308020,IK,S-ADENOSYLHOMOCYSTEINE ANALOGS
144929,AK,logarithm
266036,IK,OIL
105751,IK,CYCLASE-ACTIVATING PEPTIDE
155641,IK,ADULTS
5527,IK,LIBRARY
56388,AK,immunocontraception
219791,AK,high contrast imaging
113968,AK,detectors
54786,IK,SHAPED POLY(ACRYLIC ACID)
26764,AK,Aortic dissection
42460,AK,protein-DNA interaction
73767,AK,floating-point arithmetic
234934,IK,CHEMICAL MOLECULAR-DYNAMICS
178933,AK,"Pattern recognition, cluster finding, calibration and fitting methods"
78558,IK,SCREW FIXATION
286272,IK,DOUBLE-BLIND
123499,IK,TFIIB
76451,IK,OUTER HALO
71715,IK,MO(110) SURFACE
77639,IK,SIGHTED HUMANS
65119,IK,ANTHRACYCLINE MONOCHEMOTHERAPY
242109,IK,AREA ISO SURVEY
78953,IK,NEARBY UNIVERSE
280704,IK,HOT NUCLEI
5527,IK,TILE CALORIMETER
194936,IK,BRONCHOALVEOLAR LAVAGE
82637,AK,stents
244093,IK,MAMMALIAN-CELLS
240892,IK,FOOD-INTAKE
288906,AK,planar waveguides
295005,IK,PROGRESSION
53127,AK,gravitational waves
15102,IK,PHASE-III
244418,IK,ANOLIS-CAROLINENSIS
62564,IK,P-MODES
50512,IK,POLY(LACTIDE-CO-GLYCOLIDE) MICROSPHERES
282600,IK,FIBRILLIN-1 FBN1
80412,AK,prorenin
94363,IK,INDICATOR
103867,IK,TRACKING
169055,IK,COATED SCREWS
42180,IK,TUMOR-ASSOCIATED MACROPHAGES
223383,IK,IMPORT PATHWAY
44092,AK,traceability
6965,IK,EEG
219798,AK,SPICA mission
4979,IK,K-RAS
110390,IK,RNA-POLYMERASE
14137,AK,cancer therapy
165419,AK,flower development
178932,AK,Solenoidal field
290422,IK,IN-VITRO
69300,IK,TEICOPLANIN
263973,IK,BINDING
93134,IK,TUMEFACIENS
292379,AK,outer shelf
103612,AK,dynamic bandwidth allocation
293543,IK,PROGNOSTIC-FACTORS
154481,IK,RIDGE
67962,IK,MUSCLE INVASION
70514,IK,AVIAN INFLUENZA-VIRUSES
231739,IK,HUMAN ANDROGEN RECEPTOR
101644,IK,FRINGE VISIBILITY
178936,AK,Calorimeters
302254,IK,MOTION
120658,IK,CAPACITY
304268,AK,resampling
178936,AK,"Photon detectors for UV, visible and IR photons"
71520,AK,General hospital
5525,IK,VELOCITY
137791,AK,infiltration
10486,IK,PRODUCTION CROSS-SECTION
87446,IK,EVOLUTION
80073,IK,STAGE
156071,AK,Helium cooled lithium lead blanket
113469,IK,STAR-FORMATION RATE
255879,IK,SALINITY
297916,IK,NADH-QUINONE OXIDOREDUCTASE
249638,IK,AMYLOID PRECURSOR PROTEIN
281269,IK,GENERATION
251377,AK,point coordination function
78944,IK,FORMING GALAXIES
62564,IK,GRANULATION
124290,IK,TRANSPORT
37539,IK,INCLINATION
188330,IK,MODIFIED SUPERPARAMAGNETIC NANOPARTICLES
37528,IK,MASS
243800,IK,ADAPTATION
56433,AK,stefin
142799,IK,PERINEURAL INVASION
197926,IK,UNIT HYDROGRAPHS
242111,IK,STRUCTURAL-PROPERTIES
249346,IK,ENOXAPARIN
48687,IK,ABILITY
253489,IK,LYMPH-NODES
248539,IK,COLONIZATION
201031,IK,CLONING
294023,IK,MANAGEMENT
196149,AK,therapy
43169,AK,Sun: oscillations
159948,IK,NOMOGRAM
252925,IK,SUBSTRUCTURE
178932,AK,Vertexing algorithms
110936,IK,SOFTLY BROKEN SUPERSYMMETRY
309170,AK,LDIToFMS
140753,IK,IRIDIUM
178932,AK,Muon spectrometer
171658,IK,TYROSINE KINASE INHIBITOR
184127,AK,tissue distribution
25467,IK,NOISE
140753,IK,TOLUENE HYDROGENATION
171821,AK,galaxies : dwarf
266814,AK,galaxies: star clusters
66463,IK,INSTRUMENT
78955,IK,NEARBY COUNTERPARTS
131650,AK,Solea solea
64902,AK,Survival
30067,AK,Transparency
271861,IK,MARGINS
59564,AK,methods: laboratory
14043,IK,SURVIVAL
26764,AK,Marfan syndrome
219926,IK,NATURAL-POPULATIONS
131774,AK,polyclonal
194936,AK,N-terminal pro B-type natriuretic peptide
294024,AK,Prostate cancer
78558,AK,cementless
209187,IK,GROWTH-FACTOR
18092,IK,OUTCOMES
10353,AK,Hominins
236225,AK,all-cause mortality
196149,AK,acute promyelocytic leukaemia
134269,AK,tabu search
275592,IK,RISK-FACTORS
201031,IK,MAIZE
26672,IK,ALLELE FREQUENCIES
80372,IK,RAINBOW-TROUT
308118,IK,CARDIOVASCULAR MANIFESTATIONS
117211,IK,COMPLICATIONS
58025,AK,techniques: photometric
240708,IK,SYSTEMS
226358,IK,SOLITARY WAVES
82351,IK,IN-SITU HYBRIDIZATION
76228,IK,ELDERLY-PATIENTS
32296,AK,Plasmodium falciparum
2692,AK,transcendental functions
142799,IK,VASOACTIVE-INTESTINAL-PEPTIDE
284535,IK,ACRIDONE ALKALOIDS
78957,IK,EMISSION-LINE SPECTRA
275136,IK,TASK-FORCE
201271,IK,GASTRULATION
178778,IK,E7 ONCOPROTEIN
157463,IK,MATRIX METALLOPROTEINASES
288906,IK,CARBON
297916,IK,ALPHA-KETOGLUTARATE DEHYDROGENASE
96839,IK,GENERALIZED STATISTICAL-MECHANICS
104292,IK,DWARF GALAXIES
78558,AK,failure
295326,IK,GROWTH
69982,IK,INTERFERON-ALPHA
192971,IK,INDEX
150137,AK,home networking
10353,IK,LAKE
83082,IK,SUBSTITUTION
240708,IK,DARK SOLITONS
85183,IK,RELEASE
201271,IK,CORTICAL TENSION
108452,IK,APOPTOSIS
244056,IK,PROTEIN
253489,IK,NOMOGRAM
37528,IK,LEGACY SURVEY
75083,AK,OFDMA
78953,AK,ultraviolet : galaxies
72557,IK,INFLAMMATION
202235,AK,carbon nano-onions
173428,IK,CARDIOMETABOLIC RISK-FACTORS
286553,IK,QUALITY
285574,IK,UO2
215147,IK,LIGHT
242893,AK,Classification
39382,AK,stars: planetary systems: individual (HAT-P-7)
76228,IK,RED-BLOOD-CELLS
213826,AK,line-by-line
167555,IK,IN-VIVO
110936,IK,SUPERSYMMETRIC STANDARD MODEL
278316,IK,SPHERICAL HYBRID PHOTODETECTOR
155205,AK,Off-target effect
198508,IK,BACK-ARC BASINS
63908,IK,DISCOVERY
57160,IK,PROSTATIC-CARCINOMA
258262,AK,homologous recombination
30175,IK,HADRON COLLIDERS
105930,IK,UNFOLDED PROTEIN RESPONSE
44092,IK,STRUCTURAL PHENYLPROPANOIDS
245462,AK,Digital elevation model
84040,IK,PULSATING B-STARS
209077,IK,PREDISPOSITION
178932,AK,Pile-up
283064,IK,INTENSIVE-CARE
256142,IK,INTERFEROMETER
225501,IK,STABILITY
299202,AK,stars: individual: RY Tau
184533,AK,pneumonia
44092,AK,polyphenol
186581,IK,DIGITAL SKY SURVEY
178932,IK,MUON SPECTROMETER
40795,AK,Tumor metabolome
65529,IK,PROPER MOTIONS
292379,AK,turbidites
156235,IK,ALGORITHMS
39382,IK,BINARY STAR SYSTEMS
63956,IK,SKY BRIGHTNESS
282570,IK,MORTALITY
122198,IK,NEANDERTHAL EXTINCTION
113469,AK,galaxies : abundances
203846,IK,SILICON
156939,IK,PREGNANE-X-RECEPTOR
57160,IK,METABOLISM
155205,IK,TYROSINE KINASE INHIBITOR
30175,IK,GAUGE-BOSON COUPLINGS
154398,IK,CA-II TRIPLET
255882,IK,SIMULATION EXPERIMENT
124950,IK,MULTIVARIATE-ANALYSIS
57160,AK,Renal cell carcinoma
266814,IK,MILKY-WAY SATELLITES
244056,AK,molecular imaging
82637,IK,ARTERY-DISEASE
153813,IK,MODELS
87329,IK,MICROSCOPE
276520,AK,Core collection
9057,AK,AdS-CFT Correspondence
11412,AK,Transmission power control
293576,AK,Softening of polymers
78954,IK,LOCAL UNIVERSE
248379,IK,EFAVIRENZ
249347,AK,Platelet
83807,IK,PHOTOBLEACHING MEASUREMENTS
108007,AK,TNF receptor I
155292,AK,chronic GVHD
67962,AK,nephroureterectomy
218404,AK,Generalized Caseview
16504,AK,Breast cancer
261333,IK,CANCER
6185,AK,Particle tracking detectors (Gaseous detectors)
300083,IK,REGISTER ALLOCATION
242893,IK,INTEROBSERVER
238232,AK,Azacitidine
66903,IK,CORUNDUM
243755,AK,absorption
292379,IK,CONTINENTAL-SHELF
19650,IK,RADIATION
284443,IK,THERMODYNAMICS
113968,IK,SYSTEM
141505,IK,LUMINESCENCE
250570,IK,IMPACT
173428,IK,WEIGHT
299202,IK,PROPER MOTIONS
44092,AK,phenolic compound
263864,AK,galaxies: evolution
93271,IK,PROGNOSIS
221719,IK,ARGININE RESIDUES
279320,AK,zero gravity experiments
84000,IK,PERFORMANCE-MEASURES
178933,AK,Instrumentation for heavy-ion accelerators
154481,IK,SATELLITE ALTIMETRY
50512,AK,Composite
